reg_ts,user_id,country,entry_point,target
1735921839,1214,NG,android,0
1735921868,4429,BR,android,0
1735921944,3354,BR,android,0
1735921973,1549,GB,ios,64.9598302937878
1735922053,3355,NI,android,0
1735922164,3356,BG,android,0
1735922186,3922,FR,ios,0
1735922231,1215,GB,android,0
1735922560,3982,IN,android,0
1735922621,2732,ZA,android,0
1735922621,3357,TR,android,0
1735922680,1216,SA,android,0
1735922724,3983,PL,android,17.57754692818985
1735922793,189,IN,ios,241.90892846707897
1735923058,51,FR,android,0
1735923241,1217,FR,android,0
1735923433,3358,DE,android,3130.8621349164264
1735923507,3984,IR,android,0
1735923652,3923,IT,ios,0
1735923863,1218,BR,android,23.55914740636325
1735924644,1550,US,ios,73.20599875330925
1735924974,1219,FR,android,0
1735925253,3985,PL,android,0
1735925438,1220,MA,android,0
1735925599,4649,TR,ios,0
1735925764,4650,US,ios,0
1735925864,1221,UZ,android,0
1735926014,3359,BR,android,0
1735926190,3360,BR,android,5045.4203957336085
1735926293,4213,DK,ios,28.677102961972015
1735926405,1551,CZ,ios,27.719347038315533
1735926442,1222,GB,android,117.08209773585192
1735926673,2733,BA,android,0
1735927294,3986,CO,android,0
1735927446,3361,PL,android,0
1735927455,1223,ES,android,0
1735927851,3362,US,android,122.35299791634084
1735928865,3363,ES,android,27.093192225498175
1735929258,3241,US,ios,489.9019916570187
1735929368,3364,ES,android,0
1735929672,1224,BR,android,0
1735929793,1552,TR,ios,0
1735929851,1225,CA,android,0
1735930140,3365,LB,android,0
1735930231,1226,DE,android,26.94513544611373
1735930318,538,BR,android,0
1735930500,2643,PL,android,0
1735930727,2644,IE,android,326.49638884863185
1735930733,4651,KW,ios,0
1735930807,3366,US,android,146.8039974999428
1735930813,161,KZ,android,18.423727392205482
1735930827,539,TR,android,0
1735931395,4430,PA,android,0
1735932052,3367,US,android,0
1735932097,4214,US,ios,48.803999168872835
1735932203,3987,FR,android,53.78982581734252
1735932443,3368,FI,android,27.291553932857354
1735932510,3988,GE,android,0
1735932677,3989,PL,android,0
1735932874,4273,RU,web,358.8980277977697
1735933046,3369,BR,android,0
1735933294,4652,DE,ios,32.14491650321706
1735933385,540,CH,android,0
1735933655,4653,DE,ios,0
1735933816,3370,FR,android,0
1735934018,4654,TR,ios,0
1735934096,3371,PL,android,0
1735934372,4655,FR,ios,782.5049546344375
1735934445,2734,KZ,android,18.452320867203756
1735935080,3372,CZ,android,89.23660229952057
1735935222,1553,US,ios,903.9519846057894
1735935498,1227,ZA,android,0
1735935897,3373,GR,android,0
1735936064,3374,HR,android,0
1735936166,1228,BE,android,162.55915335298906
1735936273,1229,PL,android,0
1735936690,1230,FR,android,0
1735936827,1231,CH,android,0
1735936957,4656,BE,ios,32.46839469107797
1735937392,4384,CH,ios,27.82934339907682
1735937445,3375,US,android,0
1735937556,1554,FR,ios,0
1735937559,52,FR,android,0
1735937736,1232,US,android,146.7059975016117
1735938317,3990,NO,android,210.389052830951
1735939083,541,GB,android,0
1735939359,1233,GB,android,1170.6798625687406
1735939523,837,IE,web,68.44752645279499
1735939919,1234,US,android,97.90199833273888
1735939971,3376,US,android,24.450999583601952
1735940128,91,US,android,244.95099582850935
1735940357,1235,MA,android,0
1735941047,3924,FR,ios,129.51678353798647
1735941440,4857,PL,web,1646.007142980353
1735942509,3377,FR,android,0
1735942802,92,DE,android,26.943077598546044
1735942893,3378,FR,android,0
1735943251,207,AT,android,54.16502277046921
1735943369,1236,IT,android,0
1735944436,3379,AR,android,886.324945483609
1735944702,4657,IT,ios,0
1735945251,3380,AU,android,71.11795152486685
1735945641,3381,FR,android,0
1735946029,4257,UA,web,66.00553228724344
1735946427,1237,GB,android,351.89238152532727
1735947512,1238,ES,android,0
1735947518,1239,ES,android,0
1735947987,4215,FR,ios,97.13758765348986
1735948335,3382,PL,android,672.1688050469406
1735948620,542,US,android,0
1735949093,1240,FR,android,27.018760445424437
1735949597,4287,US,web,265.6674966663122
1735949665,3383,US,android,0
1735949700,1555,ES,ios,172.50842622860588
1735949771,1241,US,android,0
1735951199,3384,PR,android,0
1735951206,3385,IT,android,0
1735951639,1242,CA,android,20.732885047133255
1735951935,4431,PL,android,0
1735952051,543,BR,android,0
1735952191,1243,US,android,0
1735952217,1244,FR,android,0
1735952565,3386,PT,android,0
1735952670,3387,US,android,0
1735952888,53,US,android,1052.5689820748569
1735953447,162,US,android,0
1735953479,4658,FR,ios,130.41258234240547
1735953548,2645,DO,android,0
1735953662,544,GB,android,7631.251454048992
1735954310,4216,NZ,ios,0
1735954366,3388,BR,android,0
1735955766,3991,PH,android,0
1735956489,3992,SV,android,0
1735957661,1245,GR,android,0
1735958355,3993,VE,android,0
1735958432,3389,BR,android,0
1735958561,1246,NZ,android,0
1735959022,3390,UZ,android,0
1735959579,3391,EC,android,0
1735959597,2646,MX,android,0
1735961053,545,ET,android,0
1735961056,137,BR,ios,21.01746161090972
1735961100,2735,QA,android,0
1735961242,4659,US,ios,0
1735961640,1247,BR,android,0
1735961709,1248,US,android,0
1735961813,3392,MY,android,0
1735962025,1173,US,ios,24.401999584436417
1735962114,1249,VE,android,0
1735962180,1250,IT,android,0
1735963166,1251,IN,android,0
1735964043,4432,PL,android,0
1735964441,3393,AR,android,0
1735964671,1556,US,ios,48.803999168872835
1735965174,3394,BR,android,0
1735965314,1557,US,ios,0
1735965499,3395,US,android,0
1735965513,1558,US,ios,0
1735966268,3396,IN,android,0
1735966462,1252,KZ,android,0
1735968426,1559,IN,ios,243.1547826342669
1735968489,1560,AU,ios,94.82393536648914
1735968557,2736,AZ,android,0
1735968952,1253,UZ,android,0
1735969169,4385,US,ios,0
1735969703,1254,US,android,24.450999583601952
1735970072,1255,IN,android,0
1735970963,4433,UZ,android,0
1735971280,1256,NZ,android,0
1735972840,1257,FR,android,0
1735972876,1561,US,ios,24.401999584436417
1735973308,3397,MX,android,0
1735973392,3398,PL,android,0
1735973870,3399,DE,android,27.02401600831577
1735974011,3400,CH,android,27.93778753024077
1735974506,3401,TJ,android,0
1735974836,1562,PL,ios,0
1735974973,3402,KZ,android,0
1735976445,3403,TR,android,0
1735976814,3404,ZA,android,1009.274976900595
1735976828,3405,RO,android,0
1735977279,3994,MY,android,0
1735977659,4660,CA,ios,1348.4499789496974
1735978200,1563,US,ios,195.41199667215346
1735978249,1564,IR,ios,0
1735979379,1565,BE,ios,0
1735979799,2737,PH,android,0
1735979847,3406,GB,android,0
1735979973,1258,RW,android,0
1735980163,4026,PK,android,0
1735980489,3407,UY,android,0
1735980706,1259,HK,android,0
1735981147,2647,BD,android,0
1735981655,3995,GB,android,439.97893088543424
1735981716,1260,PL,android,0
1735981891,3408,IN,android,0
1735982032,3409,NG,android,0
1735982056,1261,HU,android,0
1735982142,3410,GB,android,0
1735982514,93,UG,android,431.6698255528647
1735982522,2648,UG,android,0
1735982603,1262,BD,android,0
1735983053,1263,SA,android,0
1735983331,1264,DE,android,0
1735983404,190,DE,ios,32.511611931815054
1735984090,3411,PT,android,0
1735984103,1265,UZ,android,0
1735984190,3412,ES,android,0
1735984412,1266,PL,android,0
1735984482,4258,US,web,0
1735984515,3413,US,android,0
1735984678,4434,IN,android,0
1735984742,4661,US,ios,0
1735984919,141,DE,web,0
1735985354,4217,SE,ios,165.53274366099578
1735986172,1267,RU,android,0
1735986234,3996,CY,android,0
1735986478,1268,RU,android,0
1735986911,3414,IT,android,0
1735987062,4662,BE,ios,216.1926149073586
1735987823,3415,EE,android,0
1735988097,54,KZ,android,91.93937843917907
1735988102,1269,TH,android,0
1735988733,2738,GB,android,0
1735988901,1270,TR,android,0
1735988948,4027,RO,android,0
1735989097,4435,MZ,android,0
1735989709,4436,EG,android,0
1735990187,3416,ES,android,136.12280558607117
1735990246,2739,AU,android,23.705983841622285
1735990409,143,DE,ios,1055.4330224091323
1735990532,4663,AU,ios,25.25684259761627
1735990839,3997,MZ,android,0
1735990946,2740,IN,android,0
1735991313,1271,PH,android,0
1735991474,1272,BR,android,0
1735991853,1566,US,ios,0
1735991994,3417,JP,android,0
1735992107,4437,BR,android,0
1735992292,4438,SK,android,27.018760445424437
1735992348,3418,FR,android,1088.9479285896275
1735992369,1273,US,android,0
1735992689,546,AU,android,0
1735993045,1274,US,android,0
1735993179,1567,BE,ios,0
1735993240,1275,DZ,android,0
1735993246,547,IN,android,0
1735993267,3419,BY,android,0
1735993346,2741,ID,android,0
1735993385,4439,FR,android,0
1735993396,3420,DE,android,26.920701280494313
1735993417,3421,NO,android,25.746016389881504
1735993428,1276,IN,android,0
1735993534,3422,RO,android,0
1735993858,3423,BR,android,47.5927300965477
1735994012,3424,CH,android,27.825882536425496
1735994161,3425,IN,android,0
1735994191,1568,DE,ios,64.52336419132507
1735994202,4860,US,web,0
1735994252,2742,IT,android,244.49361929402613
1735994317,4440,ES,android,27.093192225498175
1735994321,2743,PL,android,122.58480561060573
1735994844,2744,IT,android,0
1735994876,3426,IT,android,27.166403921803173
1735994899,3998,SK,android,0
1735994946,4441,RO,android,0
1735995104,548,IN,android,0
1735995120,3427,AF,android,0
1735995366,3428,NL,android,0
1735995397,1277,MD,android,0
1735996165,549,US,android,97.80399833440781
1735996356,1569,BE,ios,0
1735996453,4442,IN,android,26.781424705874638
1735996460,3429,FR,android,0
1735996570,3430,BG,android,0
1735996636,3912,UA,web,463.0488945871452
1735996727,2649,AU,android,0
1735997855,3431,IT,android,0
1735997958,1278,IT,android,0
1735998271,3432,GR,android,27.497992378373837
1735998348,1279,DE,android,26.943077598546044
1735998907,4443,IN,android,0
1735998922,3999,US,android,587.4119899964332
1735999107,4444,IT,android,0
1735999229,550,IN,android,0
1735999254,3433,PL,android,0
1735999445,3434,RS,android,0
1735999449,3925,FR,ios,32.37919588449662
1735999458,3435,DE,android,0
1735999552,3436,ZA,android,0
1735999755,4664,TR,ios,0
1735999877,3437,IN,android,0
1736000254,1280,YE,android,22.245999621152876
1736000417,4386,TR,ios,0
1736000444,3438,BG,android,17.435792505383986
1736000921,2650,IT,android,108.40486196590278
1736001328,1281,GB,android,0
1736001387,94,PL,android,154.91155299589394
1736001396,1282,TH,android,599.5718779986671
1736001624,3439,DE,android,53.940149340576156
1736001686,1283,ZA,android,0
1736002078,4445,BG,android,0
1736002379,3440,PL,android,0
1736002544,1284,IT,android,81.85015071587634
1736002667,1285,IT,android,0
1736003105,4000,SA,android,0
1736003106,4001,US,android,0
1736003611,2745,FR,android,0
1736004194,4446,BR,android,0
1736004199,1286,BR,android,0
1736004237,1287,BO,android,0
1736004604,3441,CA,android,124.39731028279952
1736004655,4447,BG,android,0
1736004764,1570,IT,ios,0
1736004856,1288,IE,android,0
1736005262,4665,FR,ios,0
1736005278,1289,FR,android,27.018760445424437
1736005428,4666,US,ios,73.20599875330925
1736005818,4448,GB,android,0
1736005893,3442,BY,android,0
1736005905,3926,CA,ios,24.159522141734584
1736005992,2651,SE,android,78.93718010898183
1736006068,1290,TR,android,100.25595097345368
1736006447,1291,US,android,48.901999167203904
1736006564,1292,TN,android,0
1736006606,4449,IT,android,0
1736006672,4387,FR,ios,52.10378922260948
1736006790,4218,FR,ios,151.13023019850917
1736006798,551,IN,android,0
1736006941,1293,BG,android,0
1736007811,4450,CH,android,0
1736008065,1571,US,ios,24.401999584436417
1736008382,1294,CI,android,0
1736008774,1295,BY,android,0
1736008815,4002,PE,android,0
1736008824,1572,TR,ios,0
1736008972,3443,IN,android,0
1736009026,1296,RO,android,0
1736009086,1297,ES,android,0
1736009261,3927,IT,ios,32.558617912317615
1736009956,1298,BR,android,0
1736009975,1299,IT,android,0
1736010336,1300,US,android,48.901999167203904
1736010714,1301,IN,android,0
1736010988,1302,DK,android,0
1736011036,2746,CO,android,0
1736011615,1303,DE,android,81.23879452555691
1736011781,163,RO,android,947.6489785679162
1736011825,1304,FI,android,55.099756315262965
1736011936,1305,ES,android,0
1736012187,1306,TR,android,0
1736012254,3444,IQ,android,73.35299875080585
1736012299,164,IL,android,611.852363309734
1736012612,3445,TR,android,0
1736013281,1307,KZ,android,0
1736013327,3446,US,android,538.3139908325672
1736013364,3447,RO,android,0
1736013387,165,EG,android,0
1736013734,3448,ZA,android,0
1736013770,1308,NL,android,0
1736013839,1174,US,ios,48.803999168872835
1736014157,2747,US,android,0
1736014468,3449,TR,android,22.262436840163836
1736014863,1573,US,ios,97.60799833774567
1736015223,1574,TR,ios,0
1736016183,4667,IT,ios,0
1736016201,4003,UZ,android,0
1736016864,3209,CF,android,0
1736017292,232,AT,web,68.65559034933244
1736017390,1309,DE,android,594.2551799979043
1736017832,4004,EG,android,0
1736017901,1310,MX,android,0
1736018173,1311,TR,android,22.187192737448143
1736018368,1575,CZ,ios,0
1736018488,4668,US,ios,24.401999584436417
1736019053,4005,DO,android,0
1736019858,1312,GH,android,130.68465558722562
1736020028,4006,FR,android,0
1736020069,3928,US,ios,0
1736020210,4007,SE,android,105.22085053000511
1736020311,1313,PL,android,30.637578094856266
1736020483,4451,FR,android,0
1736020612,4008,PL,android,31.002296775829343
1736020809,3450,BR,android,141.6630056380373
1736020850,2652,FR,android,0
1736020871,3451,AR,android,0
1736021437,1314,GB,android,202.7326160600832
1736021740,2653,PE,android,0
1736021830,166,CA,android,380.0288431972727
1736021870,1576,US,ios,317.81399458765986
1736022332,2748,PL,android,0
1736022478,3452,BB,android,0
1736022539,1315,GB,android,0
1736022834,1577,US,ios,48.901999167203904
1736022955,1316,IT,android,0
1736023072,2654,US,android,122.25499791800975
1736023442,3929,US,ios,24.401999584436417
1736024686,552,PL,android,0
1736024878,2749,BR,android,47.34155606915738
1736025070,2750,BR,android,0
1736025130,3930,US,ios,0
1736025166,4452,US,android,293.6079949998856
1736025239,55,PL,android,520.8974660746001
1736025638,3453,QA,android,0
1736025795,3454,US,android,24.450999583601952
1736026088,1317,US,android,0
1736026493,1318,BY,android,0
1736027068,4669,US,ios,0
1736027976,1578,US,ios,24.401999584436417
1736028025,4453,DE,android,0
1736028449,3455,DE,android,26.920701280494313
1736028793,4009,AR,android,0
1736028893,3456,US,android,1591.7649728924036
1736029092,1319,US,android,0
1736029162,3457,DE,android,0
1736029331,95,GB,android,87.89426919816961
1736030420,3458,HR,android,0
1736030503,3459,FR,android,0
1736030519,553,IT,android,0
1736031772,2751,NL,android,27.093192225498175
1736032355,3460,DE,android,0
1736032458,1320,IL,android,0
1736032524,1321,US,android,97.80399833440781
1736032694,3461,AU,android,0
1736032900,1322,NO,android,5195.67717655632
1736033180,4670,US,ios,24.401999584436417
1736033747,1323,MZ,android,0
1736034270,3462,MX,android,0
1736035576,1175,PT,ios,0
1736035692,4671,US,ios,122.0099979221821
1736036264,3463,BR,android,0
1736037025,3464,US,android,0
1736037186,3465,BR,android,0
1736037257,1324,CA,android,20.73948855373819
1736037321,1579,CA,ios,0
1736037482,2655,MX,android,0
1736037598,554,PE,android,0
1736037641,4454,US,android,24.450999583601952
1736037811,1580,VN,ios,0
1736038184,4672,AU,ios,75.77052779284881
1736038194,191,US,ios,22360.218619207728
1736038922,555,MX,android,0
1736039572,3466,MX,android,0
1736039877,3467,BR,android,0
1736040363,4673,US,ios,0
1736040569,1581,RO,ios,0
1736040823,1325,HK,android,0
1736041104,1326,IN,android,0
1736041293,1327,GR,android,0
1736041426,3468,FR,android,622.9013534755757
1736041512,56,US,android,318.00999458432204
1736041516,1582,US,ios,24.401999584436417
1736041689,1328,IL,android,0
1736041717,3469,AR,android,0
1736042385,3470,HR,android,0
1736042409,3471,PE,android,0
1736042785,3472,US,android,0
1736043231,4010,US,android,0
1736043286,556,DO,android,0
1736043963,1329,VN,android,0
1736044026,3473,BR,android,47.11833433157693
1736044332,1583,US,ios,24.401999584436417
1736044503,4219,AU,ios,0
1736045003,3474,MX,android,0
1736045179,4455,MY,android,0
1736045750,9,AU,android,1226.5201975363582
1736045767,1330,DO,android,0
1736045985,4674,NL,ios,86.47012459172683
1736046209,3210,JM,android,0
1736046258,3475,US,android,48.901999167203904
1736046616,3476,CL,android,0
1736046725,1331,EG,android,0
1736047018,3477,BR,android,0
1736047088,3478,EC,android,0
1736047139,1332,US,android,612.2059895741938
1736047483,4220,US,ios,0
1736048022,4456,US,android,48.901999167203904
1736048355,2752,US,android,48.901999167203904
1736049253,557,MX,android,0
1736049457,3479,PE,android,0
1736049987,1333,JP,android,0
1736050491,3480,IN,android,0
1736050542,1334,BR,android,0
1736050564,1584,SE,ios,1932.6680697288593
1736050656,1585,US,ios,24.401999584436417
1736050952,1335,US,android,0
1736051312,558,ES,android,12799.754406392223
1736051396,1336,JP,android,0
1736051875,1586,US,ios,0
1736052057,3481,US,android,0
1736052407,3482,US,android,0
1736052418,1338,IN,android,0
1736052583,3483,US,android,0
1736053281,4457,CA,android,0
1736053426,3484,US,android,0
1736053606,3485,AU,android,23.705983841622285
1736053951,1339,IN,android,0
1736053991,2656,MX,android,0
1736054511,1340,US,android,220.15699625074865
1736055982,4458,IN,android,0
1736056447,2657,IN,android,0
1736056675,3486,IN,android,0
1736056748,3487,CL,android,0
1736056869,3488,US,android,0
1736056897,2753,AR,android,0
1736057044,3489,ZA,android,0
1736057155,1341,HN,android,0
1736057843,1587,US,ios,1540.7559737610818
1736057953,1342,BD,android,0
1736057989,1343,NZ,android,0
1736059079,1344,IN,android,0
1736059496,4459,IR,android,0
1736059528,3490,IN,android,0
1736059791,2754,IN,android,0
1736059859,3491,IN,android,0
1736059950,559,US,android,0
1736060606,4460,PK,android,0
1736060665,3492,EC,android,409.33374369058055
1736060771,4011,IN,android,0
1736061155,1345,IN,android,0
1736061439,1346,KG,android,0
1736061644,1347,MX,android,48.49297586489262
1736061693,3493,KZ,android,0
1736062243,3494,IN,android,0
1736062619,3495,CH,android,0
1736063211,2755,PL,android,0
1736063462,4461,US,android,0
1736063974,3496,AU,android,47.200834890434486
1736064363,201,ES,web,34.32657319536814
1736064514,3497,IN,android,0
1736064723,4288,AF,web,0
1736064876,1348,ZA,android,0
1736065084,3498,NG,android,0
1736065178,2658,KZ,android,36.97382861755043
1736065315,57,US,android,3721.5989366215463
1736065315,1588,SE,ios,33.010093500119666
1736065498,1349,KZ,android,0
1736065883,1350,ES,android,0
1736066085,4012,CA,android,0
1736066505,3499,IT,android,108.53316465181065
1736066634,1351,FR,android,0
1736067328,3500,US,android,48.901999167203904
1736067499,96,IE,android,273.90864231108907
1736067512,1352,GB,android,0
1736067528,3501,CR,android,0
1736067633,1353,LT,android,27.28040669438814
1736067922,3502,IN,android,0
1736067989,4013,KZ,android,0
1736068073,3503,PL,android,0
1736068150,3504,KZ,android,0
1736068192,3505,US,android,0
1736068263,3506,MM,android,0
1736068491,2659,FR,android,0
1736068621,4462,AT,android,0
1736068681,2660,ZA,android,41.494690347206536
1736068945,2661,MY,android,0
1736069152,1354,ID,android,0
1736069232,4862,US,web,4552.0579428792
1736069296,1355,PL,android,182.40237555991482
1736069462,1356,SA,android,0
1736070084,4014,DE,android,107.7367544231406
1736070271,1357,TR,android,66.7110290920977
1736070821,1358,PL,android,0
1736070831,3211,FR,android,27.018760445424437
1736071575,3507,AU,android,0
1736071638,3508,PL,android,91.94722751574946
1736071964,1359,AZ,android,0
1736072070,3509,CI,android,0
1736072184,4345,HU,ios,0
1736072553,560,KZ,android,0
1736072556,561,TR,android,0
1736072633,4463,EG,android,0
1736072671,3510,GR,android,27.30928470636847
1736072750,2756,GB,android,58.58304698761519
1736073116,4675,US,ios,0
1736073492,1360,ES,android,0
1736073953,1361,IN,android,0
1736073975,1362,US,android,24.450999583601952
1736073983,1363,ID,android,0
1736074078,1364,IN,android,0
1736074324,1365,DE,android,0
1736074357,4015,TR,android,11.128589866353284
1736074602,4016,ZA,android,0
1736075212,221,CH,ios,3058.784321910869
1736075361,3511,SI,android,0
1736075460,562,CZ,android,0
1736075475,3512,ZA,android,0
1736075597,1366,IN,android,0
1736075634,4676,BR,ios,0
1736075738,1367,HR,android,419.13517805695255
1736076196,3513,ZA,android,0
1736076382,222,BG,ios,14021.778881916964
1736076471,3514,DE,android,26.943077598546044
1736076657,1368,PL,android,151.38836600515054
1736076720,1369,PL,android,30.637578094856266
1736076769,3515,GB,android,29.134041291411663
1736076852,4464,DE,android,0
1736076971,3516,IT,android,27.166403921803173
1736077146,3517,IN,android,0
1736077451,1370,BE,android,27.09526153846059
1736077683,3518,HU,android,0
1736077698,563,MY,android,94.26590955548076
1736077882,4017,TR,android,0
1736077895,3931,BR,ios,21.01746161090972
1736077994,3519,DE,android,162.33198429656088
1736078624,1371,SE,android,26.31239336966061
1736079067,3212,US,android,24.450999583601952
1736079404,1372,DE,android,0
1736080062,1373,IN,android,0
1736080661,3520,DE,android,0
1736081148,3521,TR,android,0
1736081388,1374,GB,android,58.8238977050273
1736081706,1375,BG,android,0
1736081817,1376,AT,android,0
1736081978,564,IE,android,0
1736081990,2662,TR,android,11.128589866353284
1736082050,4677,IT,ios,0
1736082080,1377,RE,android,0
1736082363,1378,TR,android,22.23800771663704
1736082390,1589,FR,ios,32.3523048516248
1736082481,2757,PL,android,0
1736082528,1590,US,ios,0
1736082602,3522,IT,android,0
1736082720,3523,KZ,android,18.315018192651713
1736082729,1591,US,ios,146.4119975066185
1736082762,565,FR,android,0
1736082939,3524,GR,android,0
1736083287,1592,ES,ios,0
1736083401,3525,FI,android,0
1736083471,3526,GB,android,29.291523493807595
1736083607,1379,US,android,1297.3729779058694
1736084128,4018,PL,android,30.637578094856266
1736084232,1380,CO,android,0
1736084275,2758,DE,android,0
1736084572,3213,PL,android,30.637578094856266
1736085383,4465,KZ,android,0
1736085494,2759,IN,android,0
1736085644,566,FR,android,26.86509910465086
1736086088,1381,FR,android,135.2009005226954
1736086710,1382,FJ,android,0
1736086933,3527,IT,android,0
1736086940,3528,PG,android,0
1736086995,4678,PL,ios,0
1736087673,4679,FR,ios,151.17545690427875
1736087783,567,BG,android,0
1736088039,2663,GH,android,0
1736088065,3529,BY,android,0
1736088204,2760,TN,android,0
1736088335,1383,UZ,android,0
1736088368,568,DE,android,26.943077598546044
1736088648,1384,US,android,782.9219866669179
1736088721,3530,HU,android,0
1736088812,1385,US,android,0
1736088932,3531,IT,android,0
1736088957,1386,GB,android,0
1736089002,569,AT,android,80.98896381752894
1736089057,58,PL,android,2402.2310713625793
1736089350,3532,TR,android,33.390420154913876
1736089513,1387,PK,android,0
1736089605,10,ZA,android,3535.5281707171507
1736090312,1388,FR,android,0
1736090558,3533,PL,android,31.002296775829343
1736090595,570,GB,android,87.8671471903368
1736090607,1593,PT,ios,0
1736090644,4680,FR,ios,0
1736090811,4466,MX,android,0
1736090922,3534,JP,android,0
1736091296,3535,PL,android,92.4100504709049
1736091676,1389,TR,android,22.19778121103108
1736091862,1390,KZ,android,0
1736092045,1391,GB,android,29.489952472479626
1736092334,11,BF,android,421.59589803152426
1736092475,1594,US,ios,24.401999584436417
1736092571,1392,BR,android,0
1736093263,4467,TR,android,155.41589875474065
1736094144,1393,IT,android,0
1736094241,4028,GB,android,611.0881310932793
1736094268,571,TR,android,0
1736094925,1394,BR,android,0
1736095039,4019,LY,android,0
1736095065,2761,HU,android,23.852460819152924
1736095449,3536,AR,android,0
1736095480,3537,TR,android,89.06014172299419
1736096739,1595,PT,ios,0
1736097092,4221,US,ios,24.401999584436417
1736097293,3538,RS,android,0
1736097349,1395,US,android,318.00999458432204
1736098052,3539,TR,android,11.133846973810552
1736098748,3540,DE,android,0
1736098832,3541,DE,android,0
1736098885,4681,DK,ios,28.49333110434616
1736098929,1396,DZ,android,0
1736099393,4020,KG,android,0
1736100121,3542,US,android,97.80399833440781
1736100205,1397,GB,android,29.28410020272161
1736100276,3543,GB,android,0
1736100315,3544,ES,android,0
1736100386,3545,AT,android,135.4539858403851
1736100973,1596,FR,ios,0
1736100988,4859,BD,web,0
1736101169,3546,US,android,0
1736101176,1398,ES,android,0
1736101260,3547,DZ,android,0
1736101284,3548,HU,android,0
1736101388,3549,PE,android,0
1736101652,1399,US,android,0
1736101763,1400,FR,android,0
1736101920,3550,CO,android,0
1736101977,3551,HU,android,0
1736102247,4021,HN,android,0
1736102654,59,DE,android,188.95783216145662
1736103021,3552,TR,android,0
1736103229,4682,US,ios,0
1736103977,2664,US,android,0
1736103987,3553,IT,android,27.166403921803173
1736104377,4683,HU,ios,0
1736104495,2762,PL,android,611.1864048948571
1736104613,1401,GE,android,0
1736104767,3554,DK,android,0
1736104977,4346,SE,ios,0
1736105625,1402,GT,android,0
1736105827,1403,ES,android,0
1736105893,2665,PL,android,0
1736106097,4048,AT,android,0
1736106126,2763,BR,android,0
1736106303,3555,LY,android,0
1736106327,3556,US,android,24.450999583601952
1736107049,3557,BG,android,167.7301664177922
1736107245,572,US,android,0
1736107823,1404,GB,android,29.41194885251365
1736108148,3558,CZ,android,30.19506281132449
1736108724,3559,GB,android,0
1736108984,1405,FR,android,26.975334021873515
1736109771,3560,ES,android,0
1736110938,3561,FR,android,0
1736111620,4684,IT,ios,0
1736111779,1406,GB,android,174.4084596074705
1736112206,3562,PY,android,0
1736112364,2764,US,android,0
1736112461,3563,DE,android,54.04803201663154
1736112608,4347,IT,ios,97.86399469131362
1736112837,573,DE,android,80.76210384148294
1736112848,2666,US,android,97.80399833440781
1736113068,3564,TR,android,33.40154092143165
1736113235,2667,IT,android,0
1736113315,97,PL,android,1520.5583748898196
1736113716,1597,US,ios,0
1736114068,1407,CH,android,0
1736114116,2765,FR,android,0
1736114901,167,RO,android,26.121478043737405
1736114985,1408,MK,android,284.5606746993186
1736115058,3565,EC,android,0
1736115583,1409,MX,android,0
1736115962,1410,BR,android,23.559167165788466
1736116953,1176,US,ios,73.20599875330925
1736118266,1411,TR,android,11.128589866353284
1736118886,1412,GB,android,58.97990494495925
1736119924,4049,BR,android,0
1736120253,4050,DE,android,0
1736120493,3566,US,android,0
1736121975,4222,ES,ios,64.8828591565847
1736122123,4685,ES,ios,32.283740140730465
1736122444,1413,AR,android,0
1736122777,192,US,ios,5383.923908312319
1736123412,3567,US,android,24.450999583601952
1736123494,233,US,web,132.93349833190442
1736123542,4686,US,ios,0
1736123596,1414,US,android,0
1736123718,1415,TT,android,0
1736123867,3568,US,android,0
1736124759,3569,GB,android,0
1736124957,3570,CA,android,20.73948855373819
1736125300,1416,MX,android,0
1736125777,2668,TW,android,24.295951251403803
1736125839,4687,BR,ios,0
1736126057,3932,NZ,ios,0
1736126379,1764,US,ios,0
1736127518,4468,CL,android,0
1736128580,1417,PL,android,0
1736129482,574,BR,android,0
1736130226,3571,CA,android,0
1736130244,3572,US,android,0
1736130674,1177,GB,ios,31.907766779634304
1736130899,1418,US,android,538.1669908350707
1736131286,2669,GT,android,0
1736132701,1419,IN,android,0
1736132869,1420,AR,android,0
1736132984,1421,MM,android,0
1736133299,3573,US,android,0
1736133549,2670,BR,android,47.5927300965477
1736133697,1765,CA,ios,0
1736133737,3574,US,android,24.450999583601952
1736133818,4688,GB,ios,97.5949201486329
1736134559,3575,VE,android,0
1736134688,4051,US,android,0
1736134883,3576,IN,android,0
1736134988,4689,US,ios,0
1736134999,12,US,android,0
1736135612,1178,TR,ios,0
1736136182,1422,CA,android,0
1736136427,1423,UY,android,0
1736136862,3577,US,android,73.35299875080585
1736137252,1424,IN,android,0
1736138320,1425,MM,android,0
1736139625,2671,MX,android,0
1736139801,1426,BR,android,23.559167165788466
1736139820,3578,EE,android,27.143842130476525
1736141611,4469,BR,android,0
1736141637,575,MX,android,0
1736141721,4470,KZ,android,18.486914308775216
1736142155,1427,KH,android,25.403635997997583
1736143891,1428,ZA,android,0
1736144375,1429,ID,android,0
1736144671,3579,TR,android,0
1736145200,3580,CA,android,0
1736146893,4052,AT,android,134.7123095917026
1736147120,3581,BE,android,0
1736147300,4471,CR,android,0
1736147574,1430,IN,android,0
